Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,多方,多方,空方,空方,多空淨額,多空淨額,多方,多方,空方,空方,多空淨額,多空淨額
序 號,商品 名稱,身份別,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額
1,臺股期貨,自營商,6969,32530312,7113,33207578,-144,-677266,5940,27807121,6143,28756157,-203,-949036
1,臺股期貨,投信,213,997631,311,1455779,-98,-458149,30125,140992405,5576,26096795,24549,114895610
1,臺股期貨,外資,45464,212113960,45903,214187761,-439,-2073801,20320,95108294,51784,242369292,-31464,-147260998
2,電子期貨,自營商,83,428913,27,139415,56,289497,133,686689,123,635073,10,51616
2,電子期貨,投信,0,0,0,0,0,0,222,1146186,0,0,222,1146186
2,電子期貨,外資,387,1997805,506,2612944,-119,-615139,278,1435314,697,3598611,-419,-2163297
3,金融期貨,自營商,47,101589,66,142622,-19,-41033,57,123336,85,183858,-28,-60522
3,金融期貨,投信,0,0,0,0,0,0,23,49749,0,0,23,49749
3,金融期貨,外資,183,395515,174,375984,9,19531,228,493164,389,841407,-161,-348243
4,小型臺指期貨,自營商,13652,15932098,13958,16283123,-306,-351025,3449,4040739,10008,11710597,-6559,-7669858
4,小型臺指期貨,投信,124,145354,130,152215,-6,-6860,164,192043,15,17551,149,174492
4,小型臺指期貨,外資,82533,96244797,80999,94458155,1534,1786642,8848,10353271,3945,4615902,4903,5737369
5,微型臺指期貨,自營商,13297,3105244,15714,3659757,-2417,-554513,2715,636558,23438,5485373,-20723,-4848815
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,39325,9173412,34808,8114175,4517,1059238,2082,487281,490,114665,1592,372616
6,小型電子期貨,自營商,246,158802,251,162119,-5,-3317,143,92293,109,70346,34,21947
6,小型電子期貨,投信,0,0,0,0,0,0,111,71637,0,0,111,71637
6,小型電子期貨,外資,892,576000,970,626284,-78,-50284,145,93579,81,52276,64,41303
7,小型金融期貨,自營商,28,15147,13,7020,15,8127,92,49749,41,22174,51,27575
7,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
7,小型金融期貨,外資,46,24851,39,21050,7,3801,58,31364,0,0,58,31364
8,股票期貨,自營商,28017,10072418,37482,11517245,-9465,-1444828,57317,14430826,198410,64651848,-141093,-50221022
8,股票期貨,投信,2,1222,47,2790,-45,-1568,226,592680,421,43243,-195,549437
8,股票期貨,外資,151770,51340116,147677,51199401,4093,140715,129644,72483165,271113,112236750,-141469,-39753585
9,ETF期貨,自營商,3337,1797288,3899,1943881,-562,-146593,9370,4295816,68101,22070186,-58731,-17774370
9,ETF期貨,投信,0,0,0,0,0,0,2616,3270911,2180,4156916,436,-886005
9,ETF期貨,外資,1587,2050284,1587,2021270,0,29013,2085,3361599,6492,2891049,-4407,470550
10,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,自營商,54,79437,81,118975,-27,-39538,86,126769,157,231424,-71,-104655
11,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,外資,41,60032,36,52667,5,7365,72,106128,0,0,72,106128
12,富櫃200期貨,自營商,26,13051,53,26566,-27,-13515,16,8050,97,48641,-81,-40591
12,富櫃200期貨,投信,0,0,0,0,0,0,39,19547,0,0,39,19547
12,富櫃200期貨,外資,11,5499,0,0,11,5499,8,4010,0,0,8,4010
13,臺灣中型100期貨,自營商,808,157137,707,137634,101,19503,490,96031,306,59986,184,36045
13,臺灣中型100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
13,臺灣中型100期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,自營商,10,12261,10,12261,0,0,109,133815,109,133815,0,0
14,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,自營商,2,415,1,206,1,208,5,1032,0,0,5,1032
15,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,自營商,148,46355,146,45734,2,621,10,3167,161,51092,-151,-47925
16,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,外資,3,949,3,950,0,-1,0,0,0,0,0,0
17,航運期貨,自營商,2,393,6,1188,-4,-796,9,1782,1,198,8,1584
17,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,自營商,46,25170,59,32354,-13,-7184,0,0,8,4424,-8,-4424
18,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,外資,73,40047,54,29580,19,10466,0,0,51,28203,-51,-28203
19,美國標普500期貨,自營商,26,31602,27,32803,-1,-1200,0,0,38,46269,-38,-46269
19,美國標普500期貨,投信,0,0,0,0,0,0,1,1218,0,0,1,1218
19,美國標普500期貨,外資,41,49813,41,49811,0,2,34,41815,874,1065236,-840,-1023421
20,美國那斯達克100期貨,自營商,108,117531,84,91343,24,26188,0,0,298,326489,-298,-326489
20,美國那斯達克100期貨,投信,0,0,0,0,0,0,20,21912,0,0,20,21912
20,美國那斯達克100期貨,外資,1251,1359177,1290,1400801,-39,-41624,151,167261,1915,2099679,-1764,-1932418
21,美國道瓊期貨,自營商,5,4449,17,15110,-12,-10661,0,0,17,15143,-17,-15143
21,美國道瓊期貨,投信,0,0,0,0,0,0,2,1781,0,0,2,1781
21,美國道瓊期貨,外資,287,255049,523,464261,-236,-209211,498,444291,241,215275,257,229016
22,美國費城半導體期貨,自營商,53,21512,92,37324,-39,-15812,429,175989,66,27246,363,148743
22,美國費城半導體期貨,投信,0,0,0,0,0,0,15,6153,0,0,15,6153
22,美國費城半導體期貨,外資,208,84515,162,65752,46,18762,104,42747,952,390510,-848,-347763
23,英國富時100期貨,自營商,16,7012,2,878,14,6133,177,77809,6,2645,171,75164
23,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
23,英國富時100期貨,外資,0,0,17,7447,-17,-7447,25,11000,0,0,25,11000
期貨 小計,期貨 小計,自營商,66980,64658136,79808,67615136,-12828,-2957004,80547,52787571,307722,134532984,-227175,-81745413
期貨 小計,期貨 小計,投信,339,1144207,488,1610784,-149,-466577,33564,146366222,8192,30314505,25372,116051717
期貨 小計,期貨 小計,外資,324102,375771821,314789,375688293,9313,83527,164580,184664283,339024,370518855,-174444,-185854572
期貨合計,期貨合計,期貨合計,391421,441574164,395085,444914213,-3664,-3340054,278691,383818076,654938,535366344,-376247,-151548268
