Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,多方,多方,空方,空方,多空淨額,多空淨額,多方,多方,空方,空方,多空淨額,多空淨額
序 號,商品 名稱,身份別,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額
1,臺股期貨,自營商,6737,30432025,5115,23110931,1622,7321095,11492,51442071,4060,18170248,7432,33271823
1,臺股期貨,投信,231,1036899,757,3397126,-526,-2360227,62185,279036532,13674,61357973,48511,217678559
1,臺股期貨,外資,37772,170937078,41661,188531111,-3889,-17594033,20056,89947045,75267,337464721,-55211,-247517676
2,電子期貨,自營商,50,253127,40,203288,10,49838,14,70281,52,261113,-38,-190832
2,電子期貨,投信,0,0,0,0,0,0,240,1205136,0,0,240,1205136
2,電子期貨,外資,445,2249980,460,2325259,-15,-75279,151,758231,462,2319887,-311,-1561656
3,金融期貨,自營商,40,84291,25,52613,15,31677,509,1069158,130,272531,379,796627
3,金融期貨,投信,0,0,0,0,0,0,24,50414,0,0,24,50414
3,金融期貨,外資,182,384156,178,375569,4,8586,127,266776,409,859145,-282,-592369
4,小型臺指期貨,自營商,9384,10612869,11001,12421171,-1617,-1808302,3946,4398268,6978,7796401,-3032,-3398133
4,小型臺指期貨,投信,9,10150,2,2244,7,7907,389,436380,14,15705,375,420675
4,小型臺指期貨,外資,67011,75877945,74375,84211769,-7364,-8333824,1883,2110283,5707,6399440,-3824,-4289157
5,微型臺指期貨,自營商,5892,1331337,22098,4983327,-16206,-3651990,12629,2819698,6764,1509951,5865,1309747
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,34665,7856977,40433,9162278,-5768,-1305301,3106,696264,4,897,3102,695367
6,小型電子期貨,自營商,141,89351,69,43582,72,45769,20,12544,185,116094,-165,-103550
6,小型電子期貨,投信,0,0,0,0,0,0,133,83481,0,0,133,83481
6,小型電子期貨,外資,594,375531,702,443984,-108,-68453,260,163186,54,33894,206,129292
7,小型金融期貨,自營商,26,13730,56,29567,-30,-15836,81,42537,101,52999,-20,-10462
7,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
7,小型金融期貨,外資,54,28468,63,33227,-9,-4760,2,1050,8,4201,-6,-3151
8,股票期貨,自營商,31509,6798087,25710,5830293,5799,967794,250189,68835107,115323,11408335,134866,57426772
8,股票期貨,投信,886,636649,162,157183,724,479466,8517,5208496,202,28168,8315,5180328
8,股票期貨,外資,110388,36732474,114346,37127330,-3958,-394856,99027,33016988,455755,158281762,-356728,-125264774
9,ETF期貨,自營商,1040,320631,1783,605916,-743,-285285,22432,10777423,8940,2521609,13492,8255814
9,ETF期貨,投信,350,171411,0,0,350,171411,3238,1582734,0,0,3238,1582734
9,ETF期貨,外資,1006,445799,955,424798,51,21002,3430,2722591,21151,13111264,-17721,-10388673
10,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,自營商,35,46669,30,39978,5,6691,40,53129,131,174239,-91,-121110
11,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,外資,22,29324,22,29372,0,-49,45,59895,1,1331,44,58564
12,富櫃200期貨,自營商,2,912,5,2276,-3,-1365,0,0,60,27265,-60,-27265
12,富櫃200期貨,投信,0,0,0,0,0,0,60,27279,0,0,60,27279
12,富櫃200期貨,外資,0,0,0,0,0,0,0,0,1,455,-1,-455
13,臺灣中型100期貨,自營商,136,25483,161,30181,-25,-4698,272,50569,162,30000,110,20569
13,臺灣中型100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
13,臺灣中型100期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,自營商,720,849023,720,849023,0,0,17,20046,17,20046,0,0
14,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,自營商,0,0,1,188,-1,-188,0,0,6,1116,-6,-1116
15,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,自營商,6,1805,3,908,3,897,0,0,12,3615,-12,-3615
16,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,外資,12,3624,12,3623,0,1,0,0,0,0,0,0
17,航運期貨,自營商,0,0,1,187,-1,-187,27,5052,25,4678,2,374
17,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
18,美國標普500期貨,自營商,0,0,0,0,0,0,6,7572,14,17669,-8,-10097
18,美國標普500期貨,投信,0,0,0,0,0,0,1,1262,0,0,1,1262
18,美國標普500期貨,外資,30,37980,29,36753,1,1227,219,276525,221,279038,-2,-2513
19,美國那斯達克100期貨,自營商,20,23033,21,24129,-1,-1096,20,23000,39,44850,-19,-21850
19,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2300,0,0,2,2300
19,美國那斯達克100期貨,外資,271,311733,225,258653,46,53081,918,1056328,19,22088,899,1034240
20,美國道瓊期貨,自營商,0,0,0,0,0,0,0,0,7,6309,-7,-6309
20,美國道瓊期貨,投信,0,0,0,0,0,0,1,901,0,0,1,901
20,美國道瓊期貨,外資,105,94707,88,79338,17,15370,524,472681,57,51632,467,421049
21,美國費城半導體期貨,自營商,4,1842,15,6821,-11,-4979,30,13710,152,68856,-122,-55146
21,美國費城半導體期貨,投信,0,0,0,0,0,0,10,4530,0,0,10,4530
21,美國費城半導體期貨,外資,155,70669,151,68898,4,1771,271,122815,73,33309,198,89506
22,英國富時100期貨,自營商,14,6183,14,6184,0,-1,542,238859,1,442,541,238417
22,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
22,英國富時100期貨,外資,28,12355,19,8385,9,3970,169,74478,2,884,167,73594
期貨 小計,期貨 小計,自營商,55756,50890398,66868,48240563,-11112,2649834,302266,139879024,143159,42508366,159107,97370658
期貨 小計,期貨 小計,投信,1476,1855109,921,3556553,555,-1701443,74800,287639445,13890,61401846,60910,226237599
期貨 小計,期貨 小計,外資,252740,295448800,273719,323120347,-20979,-27671547,130188,131745136,559191,518863948,-429003,-387118812
期貨合計,期貨合計,期貨合計,309972,348194307,341508,374917463,-31536,-26723156,507254,559263605,716240,622774160,-208986,-63510555
