Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,多方,多方,空方,空方,多空淨額,多空淨額,多方,多方,空方,空方,多空淨額,多空淨額
序 號,商品 名稱,身份別,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額
1,臺股期貨,自營商,6278,25295652,7142,28779700,-864,-3484048,4941,19872136,5224,21009195,-283,-1137059
1,臺股期貨,投信,237,954949,307,1237446,-70,-282498,42969,173199445,8603,34676814,34366,138522631
1,臺股期貨,外資,49837,200826849,47287,190554329,2550,10272521,18881,76058189,41611,167615118,-22730,-91556929
2,電子期貨,自營商,53,230566,35,152357,18,78209,113,492040,186,810060,-73,-318020
2,電子期貨,投信,4,17423,0,0,4,17423,178,775297,10,43556,168,731741
2,電子期貨,外資,661,2874556,678,2948656,-17,-74100,160,696896,282,1228279,-122,-531383
3,金融期貨,自營商,128,257064,114,228941,14,28123,512,1031536,172,346580,340,684956
3,金融期貨,投信,0,0,0,0,0,0,17,34255,0,0,17,34255
3,金融期貨,外資,354,711160,276,554671,78,156489,288,580320,162,326430,126,253890
4,小型臺指期貨,自營商,9449,9517596,8284,8335668,1165,1181928,5471,5499783,5158,5159560,313,340223
4,小型臺指期貨,投信,33,33256,0,0,33,33256,206,207586,18,18139,188,189447
4,小型臺指期貨,外資,83958,84575920,81310,81902340,2648,2673580,6491,6533606,4865,4901722,1626,1631884
5,微型臺指期貨,自營商,12484,2515577,12491,2510588,-7,4989,11295,2272456,1504,299086,9791,1973370
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,43989,8860578,42895,8639601,1094,220977,528,106012,1539,310089,-1011,-204077
6,小型電子期貨,自營商,75,40854,48,26126,27,14728,179,97398,44,23956,135,73442
6,小型電子期貨,投信,0,0,0,0,0,0,90,49001,0,0,90,49001
6,小型電子期貨,外資,1152,626608,1224,665718,-72,-39109,89,48456,168,91465,-79,-43009
7,小型金融期貨,自營商,165,82758,17,8524,148,74234,90,45337,1,504,89,44833
7,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
7,小型金融期貨,外資,173,86872,172,86461,1,411,9,4534,15,7556,-6,-3022
8,股票期貨,自營商,31134,6290474,13849,2365507,17285,3924967,107436,26748432,75800,12322997,31636,14425435
8,股票期貨,投信,10,2260,60,4192,-50,-1932,2031,462048,1360,259242,671,202806
8,股票期貨,外資,83525,25908002,98894,28446915,-15369,-2538913,82824,39114737,280925,90135391,-198101,-51020654
9,ETF期貨,自營商,3026,1319108,1518,832767,1508,486340,21205,8174921,16294,5823299,4911,2351622
9,ETF期貨,投信,0,0,0,0,0,0,2655,2918073,2180,3558762,475,-640689
9,ETF期貨,外資,1201,1167263,2085,1525456,-884,-358193,2333,2618244,22278,8291656,-19945,-5673412
10,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,自營商,56,73799,65,85676,-9,-11877,123,162152,95,125277,28,36875
11,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,外資,20,26438,22,29086,-2,-2648,11,14506,9,11868,2,2638
12,富櫃200期貨,自營商,14,5945,0,0,14,5945,40,16900,12,5070,28,11830
12,富櫃200期貨,投信,0,0,0,0,0,0,68,28730,0,0,68,28730
12,富櫃200期貨,外資,0,0,0,0,0,0,0,0,7,2958,-7,-2958
13,臺灣中型100期貨,自營商,430,73908,426,73207,4,700,559,95588,122,20790,437,74798
13,臺灣中型100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
13,臺灣中型100期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,自營商,30,32063,30,32063,0,0,81,86647,80,85577,1,1070
14,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,12,2067,-12,-2067
15,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,外資,0,0,0,0,0,0,1,172,0,0,1,172
16,半導體30期貨,自營商,4,1080,7,1895,-3,-815,72,19444,113,30515,-41,-11071
16,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,自營商,1,187,0,0,1,187,24,4440,0,0,24,4440
17,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,自營商,9,4783,7,3725,2,1058,20,10663,16,8551,4,2112
18,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,外資,15,7998,10,5340,5,2659,10,5342,1,533,9,4809
19,美國標普500期貨,自營商,0,0,0,0,0,0,0,0,36,40248,-36,-40248
19,美國標普500期貨,投信,0,0,0,0,0,0,2,2236,0,0,2,2236
19,美國標普500期貨,外資,29,32345,31,34548,-2,-2203,261,292864,339,380084,-78,-87220
20,美國那斯達克100期貨,自營商,15,14672,5,4887,10,9785,31,30299,171,167135,-140,-136836
20,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,1955,0,0,2,1955
20,美國那斯達克100期貨,外資,871,852001,807,788878,64,63123,463,456119,572,561854,-109,-105735
21,美國道瓊期貨,自營商,0,0,14,11373,-14,-11373,0,0,38,30848,-38,-30848
21,美國道瓊期貨,投信,0,0,0,0,0,0,3,2435,0,0,3,2435
21,美國道瓊期貨,外資,536,435369,396,321471,140,113898,363,295548,372,303636,-9,-8088
22,美國費城半導體期貨,自營商,20,6797,26,8745,-6,-1948,182,60983,82,27584,100,33399
22,美國費城半導體期貨,投信,0,0,0,0,0,0,11,3685,0,0,11,3685
22,美國費城半導體期貨,外資,128,43458,238,80650,-110,-37191,358,120085,754,252614,-396,-132529
23,英國富時100期貨,自營商,41,17338,42,17777,-1,-439,683,289699,34,14431,649,275268
23,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
23,英國富時100期貨,外資,29,12250,27,11395,2,854,54,22907,0,0,54,22907
期貨 小計,期貨 小計,自營商,63412,45780221,44120,43479526,19292,2300693,153057,65010854,105194,46353330,47863,18657524
期貨 小計,期貨 小計,投信,284,1007888,367,1241638,-83,-233751,48232,177684746,12171,38556513,36061,139128233
期貨 小計,期貨 小計,外資,266478,327047667,276352,316595515,-9874,10452155,113124,126968537,353899,274421253,-240775,-147452716
期貨合計,期貨合計,期貨合計,330174,373835776,320839,361316679,9335,12519097,314413,369664137,471264,359331096,-156851,10333041
