Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,多方,多方,空方,空方,多空淨額,多空淨額,多方,多方,空方,空方,多空淨額,多空淨額
序 號,商品 名稱,身份別,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額
1,臺股期貨,自營商,8175,35986383,8002,35218263,173,768120,4514,19826684,5473,24036977,-959,-4210293
1,臺股期貨,投信,33,145053,275,1208662,-242,-1063609,36020,158279084,6956,30566055,29064,127713029
1,臺股期貨,外資,50458,222409154,51545,227223744,-1087,-4814590,14125,62069551,50539,222046071,-36414,-159976520
2,電子期貨,自營商,50,236852,72,341494,-22,-104643,50,236880,56,265306,-6,-28426
2,電子期貨,投信,0,0,0,0,0,0,190,900144,0,0,190,900144
2,電子期貨,外資,451,2138666,476,2258244,-25,-119578,76,360058,429,2032430,-353,-1672372
3,金融期貨,自營商,75,161395,56,120504,19,40892,155,334056,48,103450,107,230606
3,金融期貨,投信,0,0,0,0,0,0,22,47414,0,0,22,47414
3,金融期貨,外資,159,341807,196,421449,-37,-79641,154,331901,328,706906,-174,-375005
4,小型臺指期貨,自營商,10455,11517554,11723,12912828,-1268,-1395274,2951,3239481,13885,15235285,-10934,-11995804
4,小型臺指期貨,投信,0,0,2,2197,-2,-2197,155,170275,16,17577,139,152698
4,小型臺指期貨,外資,81439,89790971,93008,102601064,-11569,-12810093,1695,1862181,5087,5588728,-3392,-3726547
5,微型臺指期貨,自營商,7176,1580563,24040,5307118,-16864,-3726555,545,119101,30737,6749945,-30192,-6630844
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,36093,7964871,47344,10453806,-11251,-2488935,7,1538,70,15383,-63,-13845
6,小型電子期貨,自營商,92,54646,119,70527,-27,-15882,180,106595,147,87053,33,19542
6,小型電子期貨,投信,0,0,0,0,0,0,96,56851,0,0,96,56851
6,小型電子期貨,外資,765,454319,700,415936,65,38383,115,68103,0,0,115,68103
7,小型金融期貨,自營商,32,17220,8,4300,24,12920,25,13470,23,12392,2,1078
7,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
7,小型金融期貨,外資,66,35452,67,35996,-1,-544,27,14548,0,0,27,14548
8,股票期貨,自營商,16573,3968125,21530,4529801,-4957,-561676,37955,9870517,152956,44273800,-115001,-34403283
8,股票期貨,投信,0,0,47,3076,-47,-3076,33,63822,494,63999,-461,-177
8,股票期貨,外資,79538,24590132,81325,26463000,-1787,-1872867,93132,51757100,260893,96701176,-167761,-44944076
9,ETF期貨,自營商,1473,812660,2645,1414923,-1172,-602263,3973,2021101,47320,15785261,-43347,-13764160
9,ETF期貨,投信,0,0,0,0,0,0,2612,3034934,2180,3828080,432,-793146
9,ETF期貨,外資,1120,1475858,1125,1450336,-5,25522,2099,3623459,9794,3641671,-7695,-18212
10,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,自營商,34,49617,30,43784,4,5833,31,45279,3,4382,28,40897
11,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,外資,18,26258,19,27725,-1,-1468,0,0,27,39436,-27,-39436
12,富櫃200期貨,自營商,24,11584,0,0,24,11584,164,79220,0,0,164,79220
12,富櫃200期貨,投信,0,0,0,0,0,0,26,12559,0,0,26,12559
12,富櫃200期貨,外資,0,0,0,0,0,0,0,0,10,4831,-10,-4831
13,臺灣中型100期貨,自營商,134,25602,138,26366,-4,-764,502,96011,270,51640,232,44371
13,臺灣中型100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
13,臺灣中型100期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,自營商,52,60227,53,61385,-1,-1158,41,47495,42,48653,-1,-1158
14,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,外資,1,1158,0,0,1,1158,1,1158,0,0,1,1158
15,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,25,4794,-25,-4794
15,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,外資,0,0,1,192,-1,-192,0,0,0,0,0,0
16,半導體30期貨,自營商,9,2697,16,4795,-7,-2098,7,2086,42,12527,-35,-10441
16,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,外資,12,3590,12,3592,0,-2,0,0,0,0,0,0
17,航運期貨,自營商,0,0,0,0,0,0,11,2261,0,0,11,2261
17,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,自營商,5,2770,3,1662,2,1108,6,3335,10,5558,-4,-2223
18,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,外資,16,8882,16,8883,0,-2,14,7781,5,2779,9,5002
19,美國標普500期貨,自營商,5,5798,2,2330,3,3469,0,0,22,25385,-22,-25385
19,美國標普500期貨,投信,0,0,0,0,0,0,2,2308,0,0,2,2308
19,美國標普500期貨,外資,35,40500,25,28956,10,11544,0,0,176,203234,-176,-203234
20,美國那斯達克100期貨,自營商,33,33366,93,94131,-60,-60766,0,0,157,158225,-157,-158225
20,美國那斯達克100期貨,投信,0,0,0,0,0,0,18,18140,0,0,18,18140
20,美國那斯達克100期貨,外資,1007,1021415,1331,1349599,-324,-328184,0,0,1209,1218628,-1209,-1218628
21,美國道瓊期貨,自營商,7,5999,9,7695,-2,-1695,1,863,20,17146,-19,-16283
21,美國道瓊期貨,投信,0,0,0,0,0,0,3,2572,0,0,3,2572
21,美國道瓊期貨,外資,599,514628,453,388478,146,126150,537,460423,216,185172,321,275251
22,美國費城半導體期貨,自營商,104,38173,39,14479,65,23694,213,77566,243,88610,-30,-11044
22,美國費城半導體期貨,投信,0,0,0,0,0,0,11,4006,0,0,11,4006
22,美國費城半導體期貨,外資,169,62571,287,105663,-118,-43092,186,67801,763,277854,-577,-210053
23,英國富時100期貨,自營商,144,62629,60,26078,84,36551,330,143204,22,9573,308,133631
23,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
23,英國富時100期貨,外資,64,27816,146,63480,-82,-35664,0,0,99,42956,-99,-42956
期貨 小計,期貨 小計,自營商,44652,54633860,68638,60202463,-23986,-5568603,51654,36265205,251501,106975962,-199847,-70710757
期貨 小計,期貨 小計,投信,33,145053,324,1213935,-291,-1068882,39188,162592109,9646,34475711,29542,128116398
期貨 小計,期貨 小計,外資,252010,350908048,278076,373300143,-26066,-22392095,112168,120625602,329645,332707255,-217477,-212081653
期貨合計,期貨合計,期貨合計,296695,405686961,347038,434716541,-50343,-29029580,203010,319482916,590792,474158928,-387782,-154676012
