Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,多方,多方,空方,空方,多空淨額,多空淨額,多方,多方,空方,空方,多空淨額,多空淨額
序 號,商品 名稱,身份別,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額
1,臺股期貨,自營商,9363,43480479,9523,44277488,-160,-797009,4122,19305563,5132,24032013,-1010,-4726450
1,臺股期貨,投信,679,3179540,188,880146,491,2299394,29275,137106535,5743,26896766,23532,110209769
1,臺股期貨,外資,56133,260778809,55812,259230297,321,1548512,18945,88728331,53958,252696379,-35013,-163968048
2,電子期貨,自營商,50,254346,54,274095,-4,-19750,13,66731,102,523550,-89,-456819
2,電子期貨,投信,0,0,0,0,0,0,186,954701,0,0,186,954701
2,電子期貨,外資,566,2881717,600,3054929,-34,-173212,158,810982,506,2597197,-348,-1786215
3,金融期貨,自營商,53,115228,47,102162,6,13065,124,271783,98,214796,26,56987
3,金融期貨,投信,0,0,0,0,0,0,23,50411,0,0,23,50411
3,金融期貨,外資,265,576527,200,435111,65,141416,203,444935,345,756171,-142,-311236
4,小型臺指期貨,自營商,12126,14090833,10813,12559576,1313,1531257,4009,4695022,8099,9476460,-4090,-4781438
4,小型臺指期貨,投信,2,2342,0,0,2,2342,158,184994,13,15221,145,169773
4,小型臺指期貨,外資,93096,108109081,92963,107907265,133,201816,3870,4531250,5307,6214339,-1437,-1683089
5,微型臺指期貨,自營商,20032,4663740,14467,3352560,5565,1311180,8579,2009443,12467,2919729,-3888,-910286
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,39566,9189330,38379,8904883,1187,284448,1138,266485,580,135958,558,130527
6,小型電子期貨,自營商,85,54067,102,64725,-17,-10658,127,81494,115,73784,12,7710
6,小型電子期貨,投信,0,0,0,0,0,0,101,64802,0,0,101,64802
6,小型電子期貨,外資,854,543659,803,511018,51,32641,35,22456,42,26948,-7,-4492
7,小型金融期貨,自營商,61,33244,16,8656,45,24587,25,13699,48,26302,-23,-12603
7,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
7,小型金融期貨,外資,99,53703,99,53688,0,15,7,3836,0,0,7,3836
8,股票期貨,自營商,17220,4307381,18288,3996792,-1068,310589,42819,10997903,190015,58794629,-147196,-47796726
8,股票期貨,投信,47,57602,0,0,47,57602,75,119144,901,116802,-826,2342
8,股票期貨,外資,95947,32947695,102270,33446626,-6323,-498931,109345,61357767,305085,115179623,-195740,-53821856
9,ETF期貨,自營商,4172,1615913,1676,938232,2496,677681,6464,3097090,57314,19045464,-50850,-15948374
9,ETF期貨,投信,0,0,0,0,0,0,2612,3243526,2180,4115604,432,-872078
9,ETF期貨,外資,1360,1554440,1254,1435624,106,118816,1670,3158547,7060,2986314,-5390,172233
10,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,自營商,39,58824,46,69433,-7,-10609,58,87505,32,48278,26,39227
11,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,外資,22,33190,17,25639,5,7551,4,6035,4,6035,0,0
12,富櫃200期貨,自營商,22,11279,17,8715,5,2563,90,46215,44,22594,46,23621
12,富櫃200期貨,投信,0,0,0,0,0,0,28,14378,0,0,28,14378
12,富櫃200期貨,外資,4,2051,0,0,4,2051,1,514,0,0,1,514
13,臺灣中型100期貨,自營商,645,129231,647,129659,-2,-428,553,111487,410,82654,143,28833
13,臺灣中型100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
13,臺灣中型100期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,自營商,60,73187,60,73187,0,0,19,23376,19,23376,0,0
14,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,自營商,2,407,0,0,2,407,8,1628,0,0,8,1628
15,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,外資,0,0,2,407,-2,-407,0,0,1,204,-1,-204
16,半導體30期貨,自營商,22,7007,41,13076,-19,-6068,0,0,138,44243,-138,-44243
16,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,外資,8,2544,8,2544,0,0,0,0,0,0,0,0
17,航運期貨,自營商,0,0,2,410,-2,-410,5,1020,0,0,5,1020
17,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,自營商,0,0,9,4855,-9,-4855,0,0,3,1631,-3,-1631
18,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,外資,86,46396,36,19320,50,27075,0,0,126,68211,-126,-68211
19,美國標普500期貨,自營商,3,3592,0,0,3,3592,0,0,39,46790,-39,-46790
19,美國標普500期貨,投信,0,0,0,0,0,0,1,1200,0,0,1,1200
19,美國標普500期貨,外資,25,29944,34,40709,-9,-10765,47,56737,875,1050888,-828,-994151
20,美國那斯達克100期貨,自營商,144,153264,130,138165,14,15099,0,0,254,270421,-254,-270421
20,美國那斯達克100期貨,投信,0,0,0,0,0,0,20,21293,0,0,20,21293
20,美國那斯達克100期貨,外資,1596,1696074,2235,2374184,-639,-678110,162,174305,3189,3397860,-3027,-3223555
21,美國道瓊期貨,自營商,1,874,3,2621,-2,-1747,0,0,21,18401,-21,-18401
21,美國道瓊期貨,投信,0,0,0,0,0,0,2,1752,0,0,2,1752
21,美國道瓊期貨,外資,515,449338,422,367650,93,81688,139,122338,239,210116,-100,-87778
22,美國費城半導體期貨,自營商,185,73474,255,101138,-70,-27663,187,74336,89,35686,98,38650
22,美國費城半導體期貨,投信,0,0,0,0,0,0,15,5963,0,0,15,5963
22,美國費城半導體期貨,外資,274,108983,351,139800,-77,-30818,162,64681,891,354190,-729,-289509
23,英國富時100期貨,自營商,27,11678,21,9075,6,2603,201,87476,21,9154,180,78322
23,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
23,英國富時100期貨,外資,5,2143,13,5644,-8,-3501,21,9154,12,5222,9,3932
期貨 小計,期貨 小計,自營商,64312,69138048,56217,66124620,8095,3013426,67403,40971771,274460,115709955,-207057,-74738184
期貨 小計,期貨 小計,投信,728,3239484,188,880146,540,2359338,32496,141768699,8837,31144393,23659,110624306
期貨 小計,期貨 小計,外資,290421,419005624,295498,417955338,-5077,1050285,135907,159758353,378220,385685655,-242313,-225927302
期貨合計,期貨合計,期貨合計,355461,491383156,351903,484960104,3558,6423049,235806,342498823,661517,532540003,-425711,-190041180
