Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,多方,多方,空方,空方,多空淨額,多空淨額,多方,多方,空方,空方,多空淨額,多空淨額
序 號,商品 名稱,身份別,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額
1,臺股期貨,自營商,14373,65503754,12319,56192484,2054,9311270,6299,28630450,4795,21794414,1504,6836036
1,臺股期貨,投信,1745,7932236,195,885896,1550,7046340,32299,146792495,5991,27227897,26308,119564598
1,臺股期貨,外資,68001,310877289,75472,344830066,-7471,-33952777,13402,60911158,59957,272487733,-46555,-211576575
2,電子期貨,自營商,74,365716,45,222660,29,143056,37,182363,109,537222,-72,-354859
2,電子期貨,投信,0,0,0,0,0,0,185,911791,0,0,185,911791
2,電子期貨,外資,494,2448278,591,2927333,-97,-479055,216,1064578,622,3065589,-406,-2001011
3,金融期貨,自營商,39,84791,22,47882,17,36910,142,309645,108,235505,34,74140
3,金融期貨,投信,0,0,0,0,0,0,23,50154,0,0,23,50154
3,金融期貨,外資,164,356554,162,352003,2,4551,188,409953,362,789377,-174,-379424
4,小型臺指期貨,自營商,15525,17728878,16965,19358491,-1440,-1629613,5113,5812618,13212,15011445,-8099,-9198827
4,小型臺指期貨,投信,0,0,4,4528,-4,-4528,153,173839,16,18179,137,155660
4,小型臺指期貨,外資,108891,124647589,119402,136637355,-10511,-11989765,891,1012454,6965,7914645,-6074,-6902191
5,微型臺指期貨,自營商,15391,3531586,30732,7031901,-15341,-3500315,1387,315178,26035,5917465,-24648,-5602287
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,48440,11107696,55765,12771476,-7325,-1663780,147,33404,991,225451,-844,-192047
6,小型電子期貨,自營商,258,160082,199,123809,59,36273,295,181755,139,85635,156,96120
6,小型電子期貨,投信,0,0,0,0,0,0,101,62224,0,0,101,62224
6,小型電子期貨,外資,966,600009,993,616754,-27,-16745,16,9857,113,69617,-97,-59760
7,小型金融期貨,自營商,32,17413,4,2171,28,15242,25,13629,66,35980,-41,-22351
7,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
7,小型金融期貨,外資,67,36398,57,30978,10,5420,14,7632,0,0,14,7632
8,股票期貨,自營商,20547,5705371,23555,5610111,-3008,95260,45701,11204302,191434,56397075,-145733,-45192773
8,股票期貨,投信,72,64330,35,62180,37,2150,430,563100,864,115531,-434,447569
8,股票期貨,外資,123592,45164746,121152,44816267,2440,348479,111315,59467859,308259,112256988,-196944,-52789129
9,ETF期貨,自營商,3858,2136387,3096,1986794,762,149594,6208,2691765,53208,17558968,-47000,-14867203
9,ETF期貨,投信,0,0,0,0,0,0,2612,3140255,2180,3979690,432,-839435
9,ETF期貨,外資,2424,2978651,2220,2919485,204,59164,1721,3180583,7050,3194463,-5329,-13880
10,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,自營商,39,58317,38,56797,1,1520,53,79198,25,37358,28,41840
11,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,外資,26,38838,34,50809,-8,-11971,0,0,2,2989,-2,-2989
12,富櫃200期貨,自營商,54,26994,8,4000,46,22994,148,73911,55,27467,93,46444
12,富櫃200期貨,投信,0,0,0,0,0,0,28,13983,0,0,28,13983
12,富櫃200期貨,外資,0,0,10,5013,-10,-5013,0,0,11,5493,-11,-5493
13,臺灣中型100期貨,自營商,1150,227823,1160,229863,-10,-2040,496,97745,345,67986,151,29759
13,臺灣中型100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
13,臺灣中型100期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,自營商,50,59626,55,65582,-5,-5956,56,66824,61,72792,-5,-5968
14,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,外資,5,5956,0,0,5,5956,5,5968,0,0,5,5968
15,臺灣生技期貨,自營商,11,2216,11,2217,0,-1,8,1607,0,0,8,1607
15,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,外資,0,0,0,0,0,0,0,0,1,201,-1,-201
16,半導體30期貨,自營商,281,86961,224,69726,57,17235,0,0,87,26685,-87,-26685
16,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,外資,55,16846,55,16838,0,8,0,0,0,0,0,0
17,航運期貨,自營商,7,1401,0,0,7,1401,13,2631,0,0,13,2631
17,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,自營商,11,5966,4,2177,7,3788,14,7648,0,0,14,7648
18,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,外資,18,9837,12,6509,6,3328,0,0,113,61259,-113,-61259
19,美國標普500期貨,自營商,12,14305,5,5963,7,8341,0,0,28,33494,-28,-33494
19,美國標普500期貨,投信,0,0,0,0,0,0,1,1196,0,0,1,1196
19,美國標普500期貨,外資,54,64731,48,57438,6,7293,91,109211,914,1094555,-823,-985344
20,美國那斯達克100期貨,自營商,258,271519,248,261552,10,9967,0,0,290,304616,-290,-304616
20,美國那斯達克100期貨,投信,0,0,0,0,0,0,20,21008,0,0,20,21008
20,美國那斯達克100期貨,外資,2451,2592429,2337,2467235,114,125194,193,204927,3156,3317882,-2963,-3112955
21,美國道瓊期貨,自營商,44,38543,11,9628,33,28915,10,8786,0,0,10,8786
21,美國道瓊期貨,投信,0,0,0,0,0,0,2,1757,0,0,2,1757
21,美國道瓊期貨,外資,678,593860,536,468439,142,125421,207,182564,234,206302,-27,-23738
22,美國費城半導體期貨,自營商,128,50906,149,59352,-21,-8446,157,60352,76,29400,81,30952
22,美國費城半導體期貨,投信,0,0,0,0,0,0,15,5761,0,0,15,5761
22,美國費城半導體期貨,外資,177,70270,232,91608,-55,-21338,149,57338,910,349513,-761,-292175
23,英國富時100期貨,自營商,162,71005,78,34122,84,36883,303,133953,19,8396,284,125557
23,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
23,英國富時100期貨,外資,27,11810,51,22254,-24,-10445,3,1326,36,15916,-33,-14590
期貨 小計,期貨 小計,自營商,72304,96149560,88928,91377282,-16624,4772278,66465,49874360,290092,118181903,-223627,-68307543
期貨 小計,期貨 小計,投信,1817,7996566,234,952604,1583,7043962,35869,151737563,9051,31341297,26818,120396266
期貨 小計,期貨 小計,外資,356530,501621787,379129,549087860,-22599,-47466075,128558,126658812,389696,405057973,-261138,-278399161
期貨合計,期貨合計,期貨合計,430651,605767913,468291,641417746,-37640,-35649835,230892,328270735,688839,554581173,-457947,-226310438
