Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,多方,多方,空方,空方,多空淨額,多空淨額,多方,多方,空方,空方,多空淨額,多空淨額
序 號,商品 名稱,身份別,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額
1,臺股期貨,自營商,9013,34772727,9801,37814509,-788,-3041781,5169,20178015,4618,18015827,551,2162188
1,臺股期貨,投信,3004,11750108,107,418002,2897,11332106,43496,170138954,10380,40602408,33116,129536546
1,臺股期貨,外資,66333,254953937,67051,257900456,-718,-2946519,21290,83232340,49035,191696784,-27745,-108464444
2,電子期貨,自營商,23,95865,76,316915,-53,-221050,58,244661,165,696234,-107,-451573
2,電子期貨,投信,3,12599,10,41960,-7,-29361,171,721552,10,42196,161,679356
2,電子期貨,外資,571,2380473,473,1970578,98,409894,123,519011,229,966288,-106,-447277
3,金融期貨,自營商,52,100462,52,100423,0,39,351,678963,113,218587,238,460376
3,金融期貨,投信,0,0,0,0,0,0,17,32885,0,0,17,32885
3,金融期貨,外資,242,467593,200,386354,42,81239,122,235997,234,452650,-112,-216653
4,小型臺指期貨,自營商,15193,14632459,10391,10007892,4802,4624568,5280,5150829,4827,4678242,453,472587
4,小型臺指期貨,投信,0,0,0,0,0,0,177,173088,19,18580,158,154508
4,小型臺指期貨,外資,113643,109078660,106491,102204922,7152,6873737,8176,7987613,4796,4689339,3380,3298274
5,微型臺指期貨,自營商,34168,6574120,8953,1720214,25215,4853906,9213,1798301,2170,418169,7043,1380132
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,58240,11153022,55156,10565057,3084,587965,134,26036,1845,360845,-1711,-334809
6,小型電子期貨,自營商,194,100172,84,43127,110,57044,89,46810,81,42723,8,4087
6,小型電子期貨,投信,0,0,0,0,0,0,90,47471,0,0,90,47471
6,小型電子期貨,外資,977,505955,932,482643,45,23312,60,31647,108,56965,-48,-25318
7,小型金融期貨,自營商,41,19802,28,13531,13,6271,14,6770,5,2418,9,4352
7,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
7,小型金融期貨,外資,59,28486,92,44461,-33,-15974,7,3385,9,4352,-2,-967
8,股票期貨,自營商,22887,4471475,18009,3782853,4878,688621,90664,22038518,81192,12619412,9472,9419106
8,股票期貨,投信,0,0,0,0,0,0,2031,463878,860,204197,1171,259681
8,股票期貨,外資,97856,27827725,96632,26619061,1224,1208664,81206,37761614,259609,86273567,-178403,-48511953
9,ETF期貨,自營商,1765,1158141,1392,659953,373,498188,20124,7747503,16802,6060130,3322,1687373
9,ETF期貨,投信,0,0,0,0,0,0,2655,2840270,2180,3450988,475,-610718
9,ETF期貨,外資,1792,1585763,1638,1714055,154,-128292,1586,2343046,20853,7508648,-19267,-5165602
10,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,自營商,111,143358,94,121460,17,21897,160,207416,97,125758,63,81658
11,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,外資,53,68468,48,61995,5,6473,0,0,15,19448,-15,-19448
12,富櫃200期貨,自營商,4,1623,93,37672,-89,-36049,0,0,75,30521,-75,-30521
12,富櫃200期貨,投信,0,0,0,0,0,0,68,27673,0,0,68,27673
12,富櫃200期貨,外資,1,405,0,0,1,405,0,0,10,4070,-10,-4070
13,臺灣中型100期貨,自營商,171,28266,303,50027,-132,-21761,566,94076,133,22026,433,72050
13,臺灣中型100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
13,臺灣中型100期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,自營商,20,20668,20,20668,0,0,20,20748,20,20748,0,0
14,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,自營商,0,0,2,326,-2,-326,0,0,12,1958,-12,-1958
15,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,外資,2,326,0,0,2,326,2,326,0,0,2,326
16,半導體30期貨,自營商,132,34742,261,68311,-129,-33569,90,23886,122,32369,-32,-8483
16,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,外資,28,7409,28,7407,0,3,0,0,0,0,0,0
17,航運期貨,自營商,2,372,12,2251,-10,-1879,3,561,0,0,3,561
17,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,自營商,38,19611,56,28861,-18,-9249,0,0,6,3112,-6,-3112
18,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,外資,66,33980,40,20636,26,13344,28,14529,1,518,27,14011
19,美國標普500期貨,自營商,4,4311,5,5379,-1,-1068,0,0,39,42081,-39,-42081
19,美國標普500期貨,投信,0,0,0,0,0,0,2,2158,0,0,2,2158
19,美國標普500期貨,外資,22,23417,31,32908,-9,-9491,233,253288,295,320249,-62,-66961
20,美國那斯達克100期貨,自營商,49,45291,7,6527,42,38764,10,9374,127,119043,-117,-109669
20,美國那斯達克100期貨,投信,0,0,16,14981,-16,-14981,2,1875,0,0,2,1875
20,美國那斯達克100期貨,外資,1008,923706,893,818154,115,105552,345,326391,665,626116,-320,-299725
21,美國道瓊期貨,自營商,51,40544,23,18225,28,22319,19,15138,0,0,19,15138
21,美國道瓊期貨,投信,0,0,0,0,0,0,3,2390,0,0,3,2390
21,美國道瓊期貨,外資,681,533309,399,312488,282,220821,265,212108,392,313797,-127,-101689
22,美國費城半導體期貨,自營商,12,3677,12,3664,0,12,149,46919,82,26012,67,20907
22,美國費城半導體期貨,投信,0,0,0,0,0,0,11,3463,0,0,11,3463
22,美國費城半導體期貨,外資,96,29488,97,29831,-1,-343,310,97724,764,240507,-454,-142783
23,英國富時100期貨,自營商,135,56677,65,27198,70,29479,700,294669,36,15187,664,279482
23,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
23,英國富時100期貨,外資,63,26197,141,59069,-78,-32873,44,18544,0,0,44,18544
期貨 小計,期貨 小計,自營商,84065,62324363,49739,54849986,34326,7474376,132679,58603157,110722,43190557,21957,15412600
期貨 小計,期貨 小計,投信,3007,11762707,133,474943,2874,11287764,48723,174455657,13449,44318369,35274,130137288
期貨 小計,期貨 小計,外資,341733,409628319,330342,403230075,11391,6398243,113931,133063599,338860,293534143,-224929,-160470544
期貨合計,期貨合計,期貨合計,428805,483715389,380214,458555004,48591,25160383,295333,366122413,463031,381043069,-167698,-14920656
