Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,多方,多方,空方,空方,多空淨額,多空淨額
序 號,商品 名稱,身份別,口數,契約 金額,口數,契約 金額,口數,契約 金額
1,臺股期貨,自營商,2671,7611189,2745,7820570,-74,-209381
1,臺股期貨,投信,93,265451,0,0,93,265451
1,臺股期貨,外資,29041,82745600,30239,86158118,-1198,-3412518
2,電子期貨,自營商,76,199075,38,99450,38,99625
2,電子期貨,投信,0,0,0,0,0,0
2,電子期貨,外資,231,604839,274,717497,-43,-112658
3,小型臺指期貨,自營商,4180,2977366,5135,3656989,-955,-679623
3,小型臺指期貨,投信,0,0,0,0,0,0
3,小型臺指期貨,外資,60402,43025078,59735,42545073,667,480005
4,小型電子期貨,自營商,232,75942,287,93973,-55,-18031
4,小型電子期貨,投信,0,0,0,0,0,0
4,小型電子期貨,外資,364,119299,334,109395,30,9904
5,ETF期貨,自營商,28,30990,15,16565,13,14425
5,ETF期貨,投信,0,0,0,0,0,0
5,ETF期貨,外資,7,7751,19,21016,-12,-13265
6,半導體30期貨,自營商,20,3371,20,3370,0,1
6,半導體30期貨,投信,0,0,0,0,0,0
6,半導體30期貨,外資,5,845,5,844,0,1
7,美國標普500期貨,自營商,0,0,0,0,0,0
7,美國標普500期貨,投信,0,0,0,0,0,0
7,美國標普500期貨,外資,71,53888,71,53886,0,2
8,美國那斯達克100期貨,自營商,4,2348,80,46442,-76,-44094
8,美國那斯達克100期貨,投信,0,0,0,0,0,0
8,美國那斯達克100期貨,外資,2559,1493451,2976,1732727,-417,-239276
9,美國道瓊期貨,自營商,0,0,0,0,0,0
9,美國道瓊期貨,投信,0,0,0,0,0,0
9,美國道瓊期貨,外資,1800,1089200,1780,1076008,20,13192
10,英國富時100期貨,自營商,47,16928,19,6860,28,10068
10,英國富時100期貨,投信,0,0,0,0,0,0
10,英國富時100期貨,外資,36,12992,59,21258,-23,-8266
期貨 小計,期貨 小計,自營商,7258,10917209,8339,11744219,-1081,-827010
期貨 小計,期貨 小計,投信,93,265451,0,0,93,265451
期貨 小計,期貨 小計,外資,94516,129152943,95492,132435822,-976,-3282879
期貨合計,期貨合計,期貨合計,101867,140335603,103831,144180041,-1964,-3844438
