Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,多方,多方,空方,空方,多空淨額,多空淨額
序 號,商品 名稱,身份別,口數,契約 金額,口數,契約 金額,口數,契約 金額
1,臺股期貨,自營商,1471,4437505,1334,4022280,137,415225
1,臺股期貨,投信,0,0,0,0,0,0
1,臺股期貨,外資,11898,35885761,11709,35323904,189,561857
2,電子期貨,自營商,30,83866,25,69796,5,14070
2,電子期貨,投信,0,0,0,0,0,0
2,電子期貨,外資,169,471505,182,507913,-13,-36408
3,小型臺指期貨,自營商,2465,1856482,2613,1972142,-148,-115660
3,小型臺指期貨,投信,0,0,0,0,0,0
3,小型臺指期貨,外資,23114,17431168,21116,15923957,1998,1507211
4,小型電子期貨,自營商,88,30757,57,19903,31,10854
4,小型電子期貨,投信,0,0,0,0,0,0
4,小型電子期貨,外資,165,57569,124,43272,41,14297
5,美國標普500期貨,自營商,0,0,0,0,0,0
5,美國標普500期貨,投信,0,0,0,0,0,0
5,美國標普500期貨,外資,8,5932,11,8159,-3,-2227
6,美國那斯達克100期貨,自營商,0,0,0,0,0,0
6,美國那斯達克100期貨,投信,0,0,0,0,0,0
6,美國那斯達克100期貨,外資,484,275489,417,237223,67,38266
7,美國道瓊期貨,自營商,5,3014,0,0,5,3014
7,美國道瓊期貨,投信,0,0,0,0,0,0
7,美國道瓊期貨,外資,723,434282,592,355585,131,78697
8,英國富時100期貨,自營商,21,7370,18,6315,3,1055
8,英國富時100期貨,投信,0,0,0,0,0,0
8,英國富時100期貨,外資,50,17550,36,12644,14,4906
期貨 小計,期貨 小計,自營商,4080,6418994,4047,6090436,33,328558
期貨 小計,期貨 小計,投信,0,0,0,0,0,0
期貨 小計,期貨 小計,外資,36611,54579256,34187,52412657,2424,2166599
期貨合計,期貨合計,期貨合計,40691,60998250,38234,58503093,2457,2495157
