Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,多方,多方,空方,空方,多空淨額,多空淨額
序 號,商品 名稱,身份別,口數,契約 金額,口數,契約 金額,口數,契約 金額
1,臺股期貨,自營商,3585,16103850,3304,14836183,281,1267667
1,臺股期貨,投信,0,0,12,54156,-12,-54156
1,臺股期貨,外資,29516,132491339,28698,128832883,818,3658456
2,電子期貨,自營商,11,54766,18,89798,-7,-35032
2,電子期貨,投信,0,0,0,0,0,0
2,電子期貨,外資,40,199812,36,179627,4,20185
3,小型臺指期貨,自營商,6631,7450186,6764,7601482,-133,-151296
3,小型臺指期貨,投信,0,0,0,0,0,0
3,小型臺指期貨,外資,49495,55518855,49469,55490415,26,28440
4,微型臺指期貨,自營商,5316,1195894,5624,1264511,-308,-68617
4,微型臺指期貨,投信,0,0,0,0,0,0
4,微型臺指期貨,外資,30113,6756973,27822,6242514,2291,514459
5,小型電子期貨,自營商,127,79240,111,69321,16,9919
5,小型電子期貨,投信,0,0,0,0,0,0
5,小型電子期貨,外資,92,57370,99,61699,-7,-4329
6,股票期貨,自營商,172,311367,360,331897,-188,-20530
6,股票期貨,投信,0,0,0,0,0,0
6,股票期貨,外資,6320,2796868,6193,2861003,127,-64135
7,ETF期貨,自營商,655,350210,465,283178,190,67032
7,ETF期貨,投信,0,0,0,0,0,0
7,ETF期貨,外資,72,91947,52,60291,20,31656
8,臺灣中型100期貨,自營商,196,36429,234,43547,-38,-7118
8,臺灣中型100期貨,投信,0,0,0,0,0,0
8,臺灣中型100期貨,外資,0,0,0,0,0,0
9,半導體30期貨,自營商,133,39361,145,42989,-12,-3628
9,半導體30期貨,投信,0,0,0,0,0,0
9,半導體30期貨,外資,0,0,0,0,0,0
10,東證期貨,自營商,0,0,0,0,0,0
10,東證期貨,投信,0,0,0,0,0,0
10,東證期貨,外資,39,20914,1,536,38,20378
11,美國標普500期貨,自營商,0,0,10,11725,-10,-11725
11,美國標普500期貨,投信,0,0,0,0,0,0
11,美國標普500期貨,外資,19,22238,8,9346,11,12892
12,美國那斯達克100期貨,自營商,12,12540,4,4159,8,8381
12,美國那斯達克100期貨,投信,0,0,0,0,0,0
12,美國那斯達克100期貨,外資,695,724477,618,643440,77,81037
13,美國道瓊期貨,自營商,0,0,0,0,0,0
13,美國道瓊期貨,投信,0,0,0,0,0,0
13,美國道瓊期貨,外資,263,222276,147,124087,116,98189
14,美國費城半導體期貨,自營商,111,44356,48,19239,63,25117
14,美國費城半導體期貨,投信,0,0,0,0,0,0
14,美國費城半導體期貨,外資,226,90329,290,116013,-64,-25684
15,英國富時100期貨,自營商,162,66558,47,19271,115,47287
15,英國富時100期貨,投信,0,0,0,0,0,0
15,英國富時100期貨,外資,41,16834,36,14792,5,2042
期貨 小計,期貨 小計,自營商,17111,25744757,17134,24617300,-23,1127457
期貨 小計,期貨 小計,投信,0,0,12,54156,-12,-54156
期貨 小計,期貨 小計,外資,116931,199010232,113469,194636646,3462,4373586
期貨合計,期貨合計,期貨合計,134042,224754989,130615,219308102,3427,5446887
