Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,多方,多方,空方,空方,多空淨額,多空淨額
序 號,商品 名稱,身份別,口數,契約 金額,口數,契約 金額,口數,契約 金額
1,臺股期貨,自營商,3312,9703972,2643,7738792,669,1965180
1,臺股期貨,投信,114,334895,0,0,114,334895
1,臺股期貨,外資,29711,87073056,30363,89002872,-652,-1929816
2,電子期貨,自營商,238,647394,80,217424,158,429970
2,電子期貨,投信,0,0,0,0,0,0
2,電子期貨,外資,193,524729,435,1183135,-242,-658406
3,小型臺指期貨,自營商,6549,4792491,5707,4169501,842,622990
3,小型臺指期貨,投信,0,0,0,0,0,0
3,小型臺指期貨,外資,54846,40189423,60415,44280456,-5569,-4091033
4,小型電子期貨,自營商,260,88309,412,139779,-152,-51470
4,小型電子期貨,投信,0,0,0,0,0,0
4,小型電子期貨,外資,185,62919,184,62580,1,339
5,ETF期貨,自營商,95,109057,148,169661,-53,-60604
5,ETF期貨,投信,0,0,0,0,0,0
5,ETF期貨,外資,37,42477,37,42504,0,-27
6,半導體30期貨,自營商,24,4434,65,12008,-41,-7574
6,半導體30期貨,投信,0,0,0,0,0,0
6,半導體30期貨,外資,23,4256,23,4255,0,1
7,美國標普500期貨,自營商,0,0,0,0,0,0
7,美國標普500期貨,投信,0,0,0,0,0,0
7,美國標普500期貨,外資,41,33011,36,28896,5,4115
8,美國那斯達克100期貨,自營商,26,15421,20,11940,6,3481
8,美國那斯達克100期貨,投信,0,0,0,0,0,0
8,美國那斯達克100期貨,外資,1431,846795,1845,1093745,-414,-246950
9,美國道瓊期貨,自營商,11,7516,1,684,10,6832
9,美國道瓊期貨,投信,0,0,0,0,0,0
9,美國道瓊期貨,外資,2145,1463404,2089,1423649,56,39755
10,英國富時100期貨,自營商,11,4124,8,3000,3,1124
10,英國富時100期貨,投信,0,0,0,0,0,0
10,英國富時100期貨,外資,28,10481,37,13852,-9,-3371
期貨 小計,期貨 小計,自營商,10526,15372718,9084,12462789,1442,2909929
期貨 小計,期貨 小計,投信,114,334895,0,0,114,334895
期貨 小計,期貨 小計,外資,88640,130250551,95464,137135944,-6824,-6885393
期貨合計,期貨合計,期貨合計,99280,145958164,104548,149598733,-5268,-3640569
