Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,多方,多方,空方,空方,多空淨額,多空淨額,多方,多方,空方,空方,多空淨額,多空淨額
序 號,商品 名稱,身份別,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額
1,臺股期貨,自營商,5373,18756511,5742,20069084,-369,-1312573,24002,83131595,7078,24689772,16924,58441823
1,臺股期貨,投信,286,1002968,83,289495,203,713473,19479,68305061,17353,60850030,2126,7455031
1,臺股期貨,外資,39654,138589176,40206,140508449,-552,-1919273,20029,70100261,50063,174406154,-30034,-104305893
2,電子期貨,自營商,220,719131,177,578435,43,140697,698,2286369,363,1188354,335,1098015
2,電子期貨,投信,0,0,0,0,0,0,167,547025,0,0,167,547025
2,電子期貨,外資,1240,4047508,1345,4388612,-105,-341103,1086,3557269,1002,3282151,84,275118
3,金融期貨,自營商,132,198622,70,105180,62,93442,437,656724,358,536645,79,120079
3,金融期貨,投信,0,0,0,0,0,0,8,12022,0,0,8,12022
3,金融期貨,外資,369,555269,472,710223,-103,-154954,189,284014,1847,2775672,-1658,-2491658
4,小型臺指期貨,自營商,5942,5182556,6815,5946756,-873,-764199,9936,8615335,14044,12214538,-4108,-3599203
4,小型臺指期貨,投信,0,0,0,0,0,0,153,134127,0,0,153,134127
4,小型臺指期貨,外資,72157,63031486,72812,63607545,-655,-576059,1366,1192508,6519,5714448,-5153,-4521940
5,小型電子期貨,自營商,154,62910,281,114709,-127,-51799,0,0,87,35622,-87,-35622
5,小型電子期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,小型電子期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
6,股票期貨,自營商,7780,1268395,19536,3217735,-11756,-1949341,80566,22010781,85089,13113944,-4523,8896837
6,股票期貨,投信,0,0,0,0,0,0,2860,302588,3000,878800,-140,-576212
6,股票期貨,外資,112143,21618543,115983,22327229,-3840,-708686,53060,18215650,373314,102550945,-320254,-84335295
7,ETF期貨,自營商,165,125836,304,213566,-139,-87730,1715,1837177,2774,1155350,-1059,681827
7,ETF期貨,投信,140,24638,0,0,140,24638,5100,5080408,3980,5089328,1120,-8920
7,ETF期貨,外資,565,672092,554,582800,11,89290,4126,5587769,5980,7409392,-1854,-1821623
8,櫃買指數期貨,自營商,2,1667,3,2538,-1,-870,0,0,85,71985,-85,-71985
8,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
8,櫃買指數期貨,外資,0,0,0,0,0,0,0,0,6,5082,-6,-5082
9,非金電期貨,自營商,53,95959,2,3576,51,92383,294,533600,34,61277,260,472323
9,非金電期貨,投信,0,0,0,0,0,0,2,3632,0,0,2,3632
9,非金電期貨,外資,57,103208,103,186214,-46,-83006,14,25427,243,441337,-229,-415910
10,富櫃200期貨,自營商,1,453,1,454,0,0,38,17192,35,15855,3,1337
10,富櫃200期貨,投信,0,0,0,0,0,0,26,11778,0,0,26,11778
10,富櫃200期貨,外資,3,1357,0,0,3,1357,0,0,19,8607,-19,-8607
11,臺灣永續期貨,自營商,33,28655,33,28710,0,-55,0,0,49,42929,-49,-42929
11,臺灣永續期貨,投信,0,0,0,0,0,0,35,30664,0,0,35,30664
11,臺灣永續期貨,外資,11,9633,11,9578,0,55,11,9637,0,0,11,9637
12,臺灣生技期貨,自營商,0,0,1,236,-1,-236,0,0,41,9658,-41,-9658
12,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
12,臺灣生技期貨,外資,1,237,1,236,0,0,0,0,2,472,-2,-472
13,東證期貨,自營商,1,392,15,5891,-14,-5499,0,0,71,27802,-71,-27802
13,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
13,東證期貨,外資,57,22358,38,14904,19,7454,72,28193,0,0,72,28193
14,美國標普500期貨,自營商,5,4268,1,855,4,3414,0,0,99,84614,-99,-84614
14,美國標普500期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
14,美國標普500期貨,外資,10,8539,4,3417,6,5122,49,41876,101,86335,-52,-44459
15,美國那斯達克100期貨,自營商,22,15803,208,149156,-186,-133353,339,243435,0,0,339,243435
15,美國那斯達克100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
15,美國那斯達克100期貨,外資,596,427891,694,498144,-98,-70253,9,6461,183,131412,-174,-124951
16,美國道瓊期貨,自營商,68,46644,47,32141,21,14502,3,2055,481,330572,-478,-328517
16,美國道瓊期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
16,美國道瓊期貨,外資,791,542107,778,532958,13,9149,679,466643,4,2749,675,463894
17,英國富時100期貨,自營商,3,1060,3,1060,0,0,1,352,29,10249,-28,-9897
17,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
17,英國富時100期貨,外資,10,3533,13,4591,-3,-1057,64,22618,55,19437,9,3181
期貨 小計,期貨 小計,自營商,19960,26517048,33240,30471442,-13280,-3954391,118059,119375478,110735,53613665,7324,65761813
期貨 小計,期貨 小計,投信,426,1027606,83,289495,343,738111,27830,74427305,24333,66818158,3497,7609147
期貨 小計,期貨 小計,外資,227664,229632937,233014,233374900,-5350,-3741964,80754,99538326,439338,296834193,-358584,-197295867
期貨合計,期貨合計,期貨合計,248050,257177591,266337,264135837,-18287,-6958244,226643,293341109,574406,417266016,-347763,-123924907
