Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,多方,多方,空方,空方,多空淨額,多空淨額,多方,多方,空方,空方,多空淨額,多空淨額
序 號,商品 名稱,身份別,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額
1,臺股期貨,自營商,10462,36472880,10279,35847141,183,625739,14876,51815352,6450,22484828,8426,29330524
1,臺股期貨,投信,62,216698,37,129293,25,87404,17037,59540908,15845,55375106,1192,4165802
1,臺股期貨,外資,58465,203824743,59501,207444376,-1036,-3619632,21897,76520426,42096,146967304,-20199,-70446878
2,電子期貨,自營商,326,1081953,231,765094,95,316859,705,2350267,441,1470206,264,880061
2,電子期貨,投信,0,0,0,0,0,0,210,700098,0,0,210,700098
2,電子期貨,外資,1091,3616319,1241,4114515,-150,-498195,752,2507018,479,1596890,273,910128
3,金融期貨,自營商,141,225075,96,153233,45,71841,391,623405,231,368206,160,255199
3,金融期貨,投信,0,0,0,0,0,0,24,38266,0,0,24,38266
3,金融期貨,外資,526,839608,439,700903,87,138705,692,1103325,2378,3791482,-1686,-2688157
4,小型臺指期貨,自營商,12653,11025907,12957,11291549,-304,-265641,9404,8193161,8853,7715283,551,477878
4,小型臺指期貨,投信,0,0,6,5231,-6,-5231,347,303174,0,0,347,303174
4,小型臺指期貨,外資,92788,80871717,97847,85270856,-5059,-4399139,4002,3496381,3703,3234491,299,261890
5,小型電子期貨,自營商,649,268358,596,246236,53,22122,16,6668,469,195442,-453,-188774
5,小型電子期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,小型電子期貨,外資,1275,528150,1283,531267,-8,-3117,472,196694,64,26670,408,170024
6,股票期貨,自營商,14181,2992127,11605,2555368,2576,436758,67313,17438080,73951,11915114,-6638,5522966
6,股票期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
6,股票期貨,外資,152081,37249997,157202,37909911,-5121,-659914,72413,23520218,295709,78553627,-223296,-55033409
7,ETF期貨,自營商,553,393448,463,343635,90,49812,1511,1191720,2220,1343483,-709,-151763
7,ETF期貨,投信,0,0,0,0,0,0,4983,5145910,3893,5184276,1090,-38366
7,ETF期貨,外資,1000,1093734,1039,1096556,-39,-2822,4020,5508134,5416,5817976,-1396,-309842
8,櫃買指數期貨,自營商,21,18024,24,20627,-3,-2603,13,11180,69,59530,-56,-48350
8,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
8,櫃買指數期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
9,非金電期貨,自營商,121,205010,58,98199,63,106812,271,457996,42,70936,229,387060
9,非金電期貨,投信,0,0,0,0,0,0,2,3380,0,0,2,3380
9,非金電期貨,外資,94,159366,161,272931,-67,-113566,19,32112,259,437736,-240,-405624
10,富櫃200期貨,自營商,30,13797,7,3233,23,10564,77,35677,37,17164,40,18513
10,富櫃200期貨,投信,0,0,0,0,0,0,30,13917,0,0,30,13917
10,富櫃200期貨,外資,2,922,0,0,2,922,5,2320,0,0,5,2320
11,臺灣永續期貨,自營商,0,0,0,0,0,0,0,0,35,30972,-35,-30972
11,臺灣永續期貨,投信,0,0,0,0,0,0,35,30972,0,0,35,30972
11,臺灣永續期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
12,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,20,4462,-20,-4462
12,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
12,臺灣生技期貨,外資,0,0,0,0,0,0,0,0,2,447,-2,-447
13,東證期貨,自營商,7,2767,7,2764,0,3,0,0,30,11874,-30,-11874
13,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
13,東證期貨,外資,27,10667,18,7124,9,3542,89,35382,24,9437,65,25945
14,美國標普500期貨,自營商,0,0,2,1808,-2,-1808,373,338095,121,109474,252,228621
14,美國標普500期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
14,美國標普500期貨,外資,9,8147,9,8149,0,-3,57,51577,321,290928,-264,-239351
15,美國那斯達克100期貨,自營商,121,94185,213,165802,-92,-71617,633,494497,4,3126,629,491371
15,美國那斯達克100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
15,美國那斯達克100期貨,外資,765,596311,960,747872,-195,-151562,230,179718,52,40607,178,139111
16,美國道瓊期貨,自營商,111,78528,153,108170,-42,-29642,1240,878978,15,10636,1225,868342
16,美國道瓊期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
16,美國道瓊期貨,外資,745,526854,707,500022,38,26832,372,263763,85,60028,287,203735
17,英國富時100期貨,自營商,134,47506,153,54229,-19,-6723,116,41331,82,29081,34,12250
17,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
17,英國富時100期貨,外資,326,115590,326,115539,0,51,70,24827,130,46319,-60,-21492
期貨 小計,期貨 小計,自營商,39533,52951491,36850,51665423,2683,1286067,96968,83916631,93080,45853664,3888,38062967
期貨 小計,期貨 小計,投信,62,216698,43,134524,19,82173,22668,65776625,19738,60559382,2930,5217243
期貨 小計,期貨 小計,外資,309194,329442125,320733,338720021,-11539,-9277898,105090,113441895,350718,240873942,-245628,-127432047
期貨合計,期貨合計,期貨合計,348789,382610314,357626,390519968,-8837,-7909658,224726,263135151,463536,347286988,-238810,-84151837
