Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,交易口數與契約金額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額,未平倉餘額
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,多方,多方,空方,空方,多空淨額,多空淨額,多方,多方,空方,空方,多空淨額,多空淨額
序 號,商品 名稱,身份別,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額,口數,契約 金額
1,臺股期貨,自營商,8069,28299133,6985,24488412,1084,3810720,24190,83777168,6192,21571635,17998,62205533
1,臺股期貨,投信,15,52593,50,175301,-35,-122708,19444,68170664,17353,60839618,2091,7331046
1,臺股期貨,外資,53791,188710970,53060,186135205,731,2575765,20989,73454185,50291,175176272,-29302,-101722087
2,電子期貨,自營商,240,789938,411,1351947,-171,-562009,521,1713361,357,1173262,164,540099
2,電子期貨,投信,2,6580,0,0,2,6580,169,555773,0,0,169,555773
2,電子期貨,外資,1401,4610958,1261,4150674,140,460283,1254,4123704,1030,3386924,224,736780
3,金融期貨,自營商,146,217938,245,365746,-99,-147808,370,553964,390,582191,-20,-28227
3,金融期貨,投信,0,0,0,0,0,0,8,11978,0,0,8,11978
3,金融期貨,外資,767,1145495,534,797471,233,348024,149,223067,1574,2356593,-1425,-2133526
4,小型臺指期貨,自營商,9504,8326076,8285,7253930,1219,1072146,9504,8239564,12353,10725912,-2849,-2486348
4,小型臺指期貨,投信,2,1752,0,0,2,1752,155,135858,0,0,155,135858
4,小型臺指期貨,外資,87039,76325619,88964,78007400,-1925,-1681781,1034,902877,8116,7113237,-7082,-6210360
5,小型電子期貨,自營商,348,143173,488,200805,-140,-57632,0,0,227,93310,-227,-93310
5,小型電子期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,小型電子期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
6,股票期貨,自營商,15592,2462932,19540,3003217,-3948,-540285,80628,22000809,89099,13611780,-8471,8389029
6,股票期貨,投信,0,0,0,0,0,0,2860,304304,3000,881400,-140,-577096
6,股票期貨,外資,192876,45246321,202716,46220749,-9840,-974429,54942,18704964,385036,104238443,-330094,-85533479
7,ETF期貨,自營商,222,233384,302,332767,-80,-99383,1759,1862549,2898,1270019,-1139,592530
7,ETF期貨,投信,0,0,0,0,0,0,5100,5092470,3980,5106454,1120,-13984
7,ETF期貨,外資,733,958348,678,856993,55,101354,4216,5749927,6015,7474459,-1799,-1724532
8,櫃買指數期貨,自營商,5,4226,16,13470,-11,-9244,0,0,96,80994,-96,-80994
8,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
8,櫃買指數期貨,外資,0,0,0,0,0,0,0,0,6,5066,-6,-5066
9,非金電期貨,自營商,3,5435,22,39615,-19,-34180,278,501102,37,66195,241,434907
9,非金電期貨,投信,0,0,0,0,0,0,2,3608,0,0,2,3608
9,非金電期貨,外資,46,83032,43,77687,3,5346,10,18038,236,425697,-226,-407659
10,富櫃200期貨,自營商,22,9895,17,7632,5,2263,43,19329,35,15754,8,3575
10,富櫃200期貨,投信,0,0,0,0,0,0,26,11703,0,0,26,11703
10,富櫃200期貨,外資,12,5405,2,900,10,4505,0,0,9,4051,-9,-4051
11,臺灣永續期貨,自營商,0,0,0,0,0,0,0,0,49,42919,-49,-42919
11,臺灣永續期貨,投信,0,0,0,0,0,0,35,30657,0,0,35,30657
11,臺灣永續期貨,外資,0,0,0,0,0,0,11,9635,0,0,11,9635
12,臺灣生技期貨,自營商,0,0,5,1165,-5,-1165,0,0,46,10713,-46,-10713
12,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
12,臺灣生技期貨,外資,1,233,1,232,0,1,0,0,2,466,-2,-466
13,東證期貨,自營商,2,779,9,3506,-7,-2727,0,0,78,30430,-78,-30430
13,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
13,東證期貨,外資,5,1950,3,1170,2,780,74,28869,0,0,74,28869
14,美國標普500期貨,自營商,1,853,5,4271,-4,-3418,0,0,103,88048,-103,-88048
14,美國標普500期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
14,美國標普500期貨,外資,4,3417,7,5981,-3,-2564,46,39312,101,86360,-55,-47048
15,美國那斯達克100期貨,自營商,95,68710,15,10845,80,57865,419,303451,0,0,419,303451
15,美國那斯達克100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
15,美國那斯達克100期貨,外資,1113,803812,583,421037,530,382774,362,262170,6,4346,356,257824
16,美國道瓊期貨,自營商,15,10245,197,134569,-182,-124324,2,1367,662,452345,-660,-450978
16,美國道瓊期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
16,美國道瓊期貨,外資,921,629860,1257,859741,-336,-229880,364,248714,25,17083,339,231631
17,英國富時100期貨,自營商,41,14345,105,36629,-64,-22284,0,0,92,32095,-92,-32095
17,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
17,英國富時100期貨,外資,13,4560,28,9840,-15,-5280,65,22760,71,24857,-6,-2097
期貨 小計,期貨 小計,自營商,34325,40614249,36690,37307033,-2365,3307215,117742,119010792,112753,49900725,4989,69110067
期貨 小計,期貨 小計,投信,19,60925,50,175301,-31,-114376,27799,74317015,24333,66827472,3466,7489543
期貨 小計,期貨 小計,外資,338722,318529980,349137,317545080,-10415,984898,83516,103788222,452518,300313854,-369002,-196525632
期貨合計,期貨合計,期貨合計,373066,359205154,385877,355027414,-12811,4177737,229057,297116029,589604,417042051,-360547,-119926022
